# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 19:53:42 EST       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 363033101440701 01N-12E-35 BDD 1        Texhoma GW Well 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     P          Site was being pumped.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     B          Analog or graphic recorder.
#     S          Steel-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	363033101440701	GW	1966-09-10			190.03					D	2	U	B	A
USGS	363033101440701	GW	1966-09-15			190.07					D	2	U	B	A
USGS	363033101440701	GW	1966-09-20			190.14					D	2	U	B	A
USGS	363033101440701	GW	1966-09-25			190.02					D	2	U	S	A
USGS	363033101440701	GW	1966-09-30			190.15					D	2	U	B	A
USGS	363033101440701	GW	1966-10-05			190.23					D	2	U	B	A
USGS	363033101440701	GW	1966-10-10			190.18					D	2	U	B	A
USGS	363033101440701	GW	1966-10-15			190.29					D	2	U	B	A
USGS	363033101440701	GW	1966-10-20			189.97					D	2	U	B	A
USGS	363033101440701	GW	1966-10-25			190.16					D	2	U	B	A
USGS	363033101440701	GW	1966-10-31			189.95					D	2	U	B	A
USGS	363033101440701	GW	1966-11-05			189.99					D	2	U	B	A
USGS	363033101440701	GW	1966-11-10			189.78					D	2	U	B	A
USGS	363033101440701	GW	1966-11-15			189.73					D	2	U	B	A
USGS	363033101440701	GW	1966-11-20			189.59					D	2	U	B	A
USGS	363033101440701	GW	1966-11-25			189.54					D	2	U	B	A
USGS	363033101440701	GW	1966-11-30			189.58					D	2	U	B	A
USGS	363033101440701	GW	1966-12-05			189.21					D	2	U	B	A
USGS	363033101440701	GW	1966-12-10			189.61					D	2	U	B	A
USGS	363033101440701	GW	1966-12-15			189.59					D	2	U	B	A
USGS	363033101440701	GW	1966-12-20			189.37					D	2	U	B	A
USGS	363033101440701	GW	1966-12-25			189.44					D	2	U	B	A
USGS	363033101440701	GW	1966-12-31			189.22					D	2	U	B	A
USGS	363033101440701	GW	1967-01-25			189.06					D	2	U	B	A
USGS	363033101440701	GW	1967-01-28			189.37					D	2	U	S	A
USGS	363033101440701	GW	1967-01-31			189.29					D	2	U	B	A
USGS	363033101440701	GW	1967-02-05			189.14					D	2	U	B	A
USGS	363033101440701	GW	1967-02-10			189.11					D	2	U	B	A
USGS	363033101440701	GW	1967-02-15			189.16					D	2	U	B	A
USGS	363033101440701	GW	1967-02-20			188.97					D	2	U	B	A
USGS	363033101440701	GW	1967-02-25			189.38					D	2	U	B	A
USGS	363033101440701	GW	1967-03-05			190.07					D	2	U	B	A
USGS	363033101440701	GW	1967-03-10			190.09					D	2	U	B	A
USGS	363033101440701	GW	1967-03-15			190.60					D	2	U	B	A
USGS	363033101440701	GW	1967-03-20			190.21					D	2	U	B	A
USGS	363033101440701	GW	1967-03-25			190.04					D	2	U	B	A
USGS	363033101440701	GW	1967-03-31			190.35					D	2	U	B	A
USGS	363033101440701	GW	1967-04-03			190.60					D	2	U	S	A
USGS	363033101440701	GW	1967-04-05			190.60					D	2	U	B	A
USGS	363033101440701	GW	1967-04-10			190.20					D	2	U	B	A
USGS	363033101440701	GW	1967-04-12			190.20					D	2	U	S	A
USGS	363033101440701	GW	1967-04-15			190.25					D	2	U	B	A
USGS	363033101440701	GW	1967-04-20			190.06					D	2	U	B	A
USGS	363033101440701	GW	1967-04-25			190.20					D	2	U	B	A
USGS	363033101440701	GW	1967-04-30			190.04					D	2	U	B	A
USGS	363033101440701	GW	1967-05-05			190.31					D	2	U	B	A
USGS	363033101440701	GW	1967-05-10			190.24					D	2	U	B	A
USGS	363033101440701	GW	1967-05-15			190.69					D	2	U	B	A
USGS	363033101440701	GW	1967-05-20			190.51					D	2	U	B	A
USGS	363033101440701	GW	1967-05-25			190.27					D	2	U	B	A
USGS	363033101440701	GW	1967-05-31			190.42					D	2	U	B	A
USGS	363033101440701	GW	1967-06-05			190.58					D	2	U	B	A
USGS	363033101440701	GW	1967-06-10			190.35					D	2	U	B	A
USGS	363033101440701	GW	1967-06-15			190.42					D	2	U	B	A
USGS	363033101440701	GW	1967-06-20			190.34					D	2	U	B	A
USGS	363033101440701	GW	1967-06-30			190.27					D	2	U	B	A
USGS	363033101440701	GW	1967-07-05			190.23					D	2	U	B	A
USGS	363033101440701	GW	1967-07-10			190.26					D	2	U	B	A
USGS	363033101440701	GW	1967-07-15			190.19					D	2	U	B	A
USGS	363033101440701	GW	1967-07-20			190.29					D	2	U	B	A
USGS	363033101440701	GW	1967-08-05			190.49					D	2	U	B	A
USGS	363033101440701	GW	1967-08-10			190.62					D	2	U	B	A
USGS	363033101440701	GW	1967-08-15			190.48					D	2	U	B	A
USGS	363033101440701	GW	1967-08-20			190.54					D	2	U	B	A
USGS	363033101440701	GW	1967-08-25			190.62					D	2	U	B	A
USGS	363033101440701	GW	1967-08-31			190.81					D	2	U	B	A
USGS	363033101440701	GW	1967-09-05			190.71					D	2	U	B	A
USGS	363033101440701	GW	1967-09-10			190.57					D	2	U	B	A
USGS	363033101440701	GW	1967-09-15			190.61					D	2	U	B	A
USGS	363033101440701	GW	1967-09-20			190.43					D	2	U	B	A
USGS	363033101440701	GW	1967-09-25			190.39					D	2	U	B	A
USGS	363033101440701	GW	1967-09-30			190.36					D	2	U	B	A
USGS	363033101440701	GW	1967-10-05			190.53					D	2	U	B	A
USGS	363033101440701	GW	1967-10-10			190.56					D	2	U	B	A
USGS	363033101440701	GW	1967-10-15			190.56					D	2	U	B	A
USGS	363033101440701	GW	1967-10-20			190.56					D	2	U	B	A
USGS	363033101440701	GW	1967-10-25			190.56					D	2	U	B	A
USGS	363033101440701	GW	1967-10-31			190.51					D	2	U	B	A
USGS	363033101440701	GW	1967-11-05			190.62					D	2	U	B	A
USGS	363033101440701	GW	1967-11-10			190.25					D	2	U	B	A
USGS	363033101440701	GW	1967-11-15			190.42					D	2	U	B	A
USGS	363033101440701	GW	1967-11-20			190.39					D	2	U	B	A
USGS	363033101440701	GW	1967-11-25			190.36					D	2	U	B	A
USGS	363033101440701	GW	1967-11-30			190.41					D	2	U	B	A
USGS	363033101440701	GW	1967-12-05			190.41					D	2	U	B	A
USGS	363033101440701	GW	1967-12-10			190.50					D	2	U	B	A
USGS	363033101440701	GW	1967-12-15			190.72					D	2	U	B	A
USGS	363033101440701	GW	1967-12-20			190.36					D	2	U	B	A
USGS	363033101440701	GW	1967-12-25			190.53					D	2	U	B	A
USGS	363033101440701	GW	1967-12-31			190.54					D	2	U	B	A
USGS	363033101440701	GW	1968-01-05			190.55					D	2	U	B	A
USGS	363033101440701	GW	1968-01-10			190.40					D	2	U	B	A
USGS	363033101440701	GW	1968-01-15			190.51					D	2	U	B	A
USGS	363033101440701	GW	1968-01-29			190.62					D	2	U	S	A
USGS	363033101440701	GW	1968-01-31			190.44					D	2	U	B	A
USGS	363033101440701	GW	1968-02-05			190.66					D	2	U	B	A
USGS	363033101440701	GW	1968-02-10			190.40					D	2	U	B	A
USGS	363033101440701	GW	1968-02-15			190.56					D	2	U	B	A
USGS	363033101440701	GW	1968-02-20			190.42					D	2	U	B	A
USGS	363033101440701	GW	1968-02-25			190.67					D	2	U	B	A
USGS	363033101440701	GW	1968-02-29			190.65					D	2	U	B	A
USGS	363033101440701	GW	1968-03-05			190.44					D	2	U	B	A
USGS	363033101440701	GW	1968-03-10			190.56					D	2	U	B	A
USGS	363033101440701	GW	1968-03-15			190.71					D	2	U	B	A
USGS	363033101440701	GW	1968-03-20			190.84					D	2	U	B	A
USGS	363033101440701	GW	1968-03-25			190.68					D	2	U	B	A
USGS	363033101440701	GW	1968-03-31			190.83					D	2	U	B	A
USGS	363033101440701	GW	1968-04-05			190.92					D	2	U	B	A
USGS	363033101440701	GW	1968-04-10			190.89					D	2	U	B	A
USGS	363033101440701	GW	1968-04-15			190.71					D	2	U	B	A
USGS	363033101440701	GW	1968-04-20			190.70					D	2	U	B	A
USGS	363033101440701	GW	1968-04-25			190.69					D	2	U	B	A
USGS	363033101440701	GW	1968-04-30			190.90					D	2	U	B	A
USGS	363033101440701	GW	1968-05-05			190.88					D	2	U	B	A
USGS	363033101440701	GW	1968-05-10			190.87					D	2	U	B	A
USGS	363033101440701	GW	1968-05-15			190.66					D	2	U	B	A
USGS	363033101440701	GW	1968-05-20			190.82					D	2	U	B	A
USGS	363033101440701	GW	1968-05-25			190.72					D	2	U	B	A
USGS	363033101440701	GW	1968-05-31			190.63					D	2	U	B	A
USGS	363033101440701	GW	1968-06-05			190.63					D	2	U	B	A
USGS	363033101440701	GW	1968-06-10			190.69					D	2	U	B	A
USGS	363033101440701	GW	1968-06-15			190.74					D	2	U	B	A
USGS	363033101440701	GW	1968-06-20			190.71					D	2	U	B	A
USGS	363033101440701	GW	1968-06-25			190.66					D	2	U	B	A
USGS	363033101440701	GW	1968-06-30			190.77					D	2	U	B	A
USGS	363033101440701	GW	1968-07-05			190.80					D	2	U	B	A
USGS	363033101440701	GW	1968-07-10			190.92					D	2	U	B	A
USGS	363033101440701	GW	1968-07-15			190.92					D	2	U	B	A
USGS	363033101440701	GW	1968-07-20			191.07					D	2	U	B	A
USGS	363033101440701	GW	1968-07-25			191.00					D	2	U	B	A
USGS	363033101440701	GW	1968-07-31			191.05					D	2	U	B	A
USGS	363033101440701	GW	1968-08-05			190.99					D	2	U	B	A
USGS	363033101440701	GW	1968-08-10			191.06					D	2	U	B	A
USGS	363033101440701	GW	1968-08-15			190.91					D	2	U	B	A
USGS	363033101440701	GW	1968-08-20			191.06					D	2	U	B	A
USGS	363033101440701	GW	1968-08-25			191.17					D	2	U	B	A
USGS	363033101440701	GW	1968-08-31			191.18					D	2	U	B	A
USGS	363033101440701	GW	1968-09-05			191.22					D	2	U	B	A
USGS	363033101440701	GW	1968-09-10			191.23					D	2	U	B	A
USGS	363033101440701	GW	1968-09-15			191.05					D	2	U	B	A
USGS	363033101440701	GW	1968-09-20			191.10					D	2	U	B	A
USGS	363033101440701	GW	1968-09-25			191.28					D	2	U	B	A
USGS	363033101440701	GW	1968-09-30			191.22					D	2	U	B	A
USGS	363033101440701	GW	1968-10-05			191.33					D	2	U	B	A
USGS	363033101440701	GW	1968-10-10			191.39					D	2	U	B	A
USGS	363033101440701	GW	1968-10-15			191.21					D	2	U	B	A
USGS	363033101440701	GW	1968-10-20			191.31					D	2	U	B	A
USGS	363033101440701	GW	1968-10-25			191.19					D	2	U	B	A
USGS	363033101440701	GW	1968-10-31			191.02					D	2	U	B	A
USGS	363033101440701	GW	1968-11-05			191.01					D	2	U	B	A
USGS	363033101440701	GW	1968-11-10			191.05					D	2	U	B	A
USGS	363033101440701	GW	1968-11-15			191.04					D	2	U	B	A
USGS	363033101440701	GW	1968-11-20			191.22					D	2	U	B	A
USGS	363033101440701	GW	1968-11-25			191.12					D	2	U	B	A
USGS	363033101440701	GW	1968-11-30			191.22					D	2	U	B	A
USGS	363033101440701	GW	1968-12-05			191.11					D	2	U	B	A
USGS	363033101440701	GW	1968-12-10			191.16					D	2	U	B	A
USGS	363033101440701	GW	1968-12-15			191.16					D	2	U	B	A
USGS	363033101440701	GW	1968-12-20			191.03					D	2	U	B	A
USGS	363033101440701	GW	1968-12-25			191.00					D	2	U	B	A
USGS	363033101440701	GW	1968-12-31			191.34					D	2	U	B	A
USGS	363033101440701	GW	1969-01-15			190.90					D	2	U	S	A
USGS	363033101440701	GW	1969-01-20			190.88					D	2	U	B	A
USGS	363033101440701	GW	1969-01-25			191.15					D	2	U	B	A
USGS	363033101440701	GW	1969-01-31			191.08					D	2	U	B	A
USGS	363033101440701	GW	1969-02-05			190.83					D	2	U	B	A
USGS	363033101440701	GW	1969-02-10			191.06					D	2	U	B	A
USGS	363033101440701	GW	1969-02-15			191.09					D	2	U	B	A
USGS	363033101440701	GW	1969-02-20			191.00					D	2	U	B	A
USGS	363033101440701	GW	1969-02-25			191.04					D	2	U	B	A
USGS	363033101440701	GW	1969-02-28			191.28					D	2	U	B	A
USGS	363033101440701	GW	1969-03-05			190.97					D	2	U	B	A
USGS	363033101440701	GW	1969-03-10			191.22					D	2	U	B	A
USGS	363033101440701	GW	1969-03-15			191.07					D	2	U	B	A
USGS	363033101440701	GW	1969-03-20			190.94					D	2	U	B	A
USGS	363033101440701	GW	1969-03-25			190.82					D	2	U	B	A
USGS	363033101440701	GW	1969-03-31			191.18					D	2	U	B	A
USGS	363033101440701	GW	1969-04-05			190.85					D	2	U	B	A
USGS	363033101440701	GW	1969-04-10			190.95					D	2	U	B	A
USGS	363033101440701	GW	1969-04-15			190.91					D	2	U	B	A
USGS	363033101440701	GW	1969-04-20			190.09					D	2	U	B	A
USGS	363033101440701	GW	1969-04-25			190.86					D	2	U	B	A
USGS	363033101440701	GW	1969-04-30			190.96					D	2	U	B	A
USGS	363033101440701	GW	1969-05-05			191.16					D	2	U	B	A
USGS	363033101440701	GW	1969-05-09			191.33					D	2	U	S	A
USGS	363033101440701	GW	1969-05-16			191.20					D	2	U	S	A
USGS	363033101440701	GW	1969-06-16			191.26					D	2	U	B	A
USGS	363033101440701	GW	1969-06-20			191.25					D	2	U	B	A
USGS	363033101440701	GW	1969-06-25			191.06					D	2	U	B	A
USGS	363033101440701	GW	1969-06-30			191.37					D	2	U	B	A
USGS	363033101440701	GW	1969-07-05			191.35					D	2	U	B	A
USGS	363033101440701	GW	1969-07-10			191.55					D	2	U	B	A
USGS	363033101440701	GW	1969-07-15			191.43					D	2	U	B	A
USGS	363033101440701	GW	1969-07-20			191.55					D	2	U	B	A
USGS	363033101440701	GW	1969-07-25			191.49					D	2	U	B	A
USGS	363033101440701	GW	1969-07-31			191.53					D	2	U	B	A
USGS	363033101440701	GW	1969-08-05			191.54					D	2	U	B	A
USGS	363033101440701	GW	1969-08-10			191.64					D	2	U	B	A
USGS	363033101440701	GW	1969-08-15			191.62					D	2	U	B	A
USGS	363033101440701	GW	1969-08-20			191.61					D	2	U	B	A
USGS	363033101440701	GW	1969-09-05			191.27					D	2	U	B	A
USGS	363033101440701	GW	1969-09-10			191.47					D	2	U	B	A
USGS	363033101440701	GW	1969-09-15			191.29					D	2	U	B	A
USGS	363033101440701	GW	1969-09-20			191.45					D	2	U	B	A
USGS	363033101440701	GW	1969-09-25			191.40					D	2	U	B	A
USGS	363033101440701	GW	1969-09-30			191.37					D	2	U	B	A
USGS	363033101440701	GW	1969-10-05			191.43					D	2	U	B	A
USGS	363033101440701	GW	1969-10-10			191.29					D	2	U	B	A
USGS	363033101440701	GW	1969-10-15			191.38					D	2	U	B	A
USGS	363033101440701	GW	1969-10-20			191.67					D	2	U	B	A
USGS	363033101440701	GW	1969-10-25			191.67					D	2	U	B	A
USGS	363033101440701	GW	1969-11-15			191.40					D	2	U	B	A
USGS	363033101440701	GW	1969-11-20			191.61					D	2	U	B	A
USGS	363033101440701	GW	1969-11-25			191.61					D	2	U	B	A
USGS	363033101440701	GW	1969-11-30			191.43					D	2	U	B	A
USGS	363033101440701	GW	1969-12-05			191.24					D	2	U	B	A
USGS	363033101440701	GW	1969-12-10			191.32					D	2	U	B	A
USGS	363033101440701	GW	1969-12-15			191.50					D	2	U	B	A
USGS	363033101440701	GW	1969-12-20			191.29					D	2	U	B	A
USGS	363033101440701	GW	1969-12-25			191.39					D	2	U	B	A
USGS	363033101440701	GW	1969-12-31			191.48					D	2	U	B	A
USGS	363033101440701	GW	1970-01-05			191.39					D	2	U	B	A
USGS	363033101440701	GW	1970-01-09			191.61					D	2	U	S	A
USGS	363033101440701	GW	1970-01-10			191.22					D	2	U	B	A
USGS	363033101440701	GW	1970-01-15			191.37					D	2	U	B	A
USGS	363033101440701	GW	1970-01-20			191.53					D	2	U	B	A
USGS	363033101440701	GW	1970-01-25			191.39					D	2	U	B	A
USGS	363033101440701	GW	1970-01-31			191.48					D	2	U	B	A
USGS	363033101440701	GW	1970-02-05			191.49					D	2	U	B	A
USGS	363033101440701	GW	1970-02-15			191.48					D	2	U	B	A
USGS	363033101440701	GW	1970-02-20			191.85					D	2	U	B	A
USGS	363033101440701	GW	1970-02-25			191.58					D	2	U	B	A
USGS	363033101440701	GW	1970-02-28			191.46					D	2	U	B	A
USGS	363033101440701	GW	1970-03-05			191.68					D	2	U	B	A
USGS	363033101440701	GW	1970-03-10			191.61					D	2	U	B	A
USGS	363033101440701	GW	1970-03-15			191.68					D	2	U	B	A
USGS	363033101440701	GW	1970-03-20			191.79					D	2	U	B	A
USGS	363033101440701	GW	1970-03-25			191.52					D	2	U	B	A
USGS	363033101440701	GW	1970-03-31			191.63					D	2	U	B	A
USGS	363033101440701	GW	1970-04-05			191.78					D	2	U	B	A
USGS	363033101440701	GW	1970-04-10			191.71					D	2	U	B	A
USGS	363033101440701	GW	1970-04-15			191.45					D	2	U	B	A
USGS	363033101440701	GW	1970-04-20			191.48					D	2	U	B	A
USGS	363033101440701	GW	1970-04-25			191.57					D	2	U	B	A
USGS	363033101440701	GW	1970-04-30			191.62					D	2	U	B	A
USGS	363033101440701	GW	1970-05-05			191.72					D	2	U	B	A
USGS	363033101440701	GW	1970-05-10			191.55					D	2	U	B	A
USGS	363033101440701	GW	1970-05-15			191.98					D	2	U	B	A
USGS	363033101440701	GW	1970-05-20			191.78					D	2	U	B	A
USGS	363033101440701	GW	1970-05-25			191.73					D	2	U	B	A
USGS	363033101440701	GW	1970-05-31			191.74					D	2	U	B	A
USGS	363033101440701	GW	1970-06-05			191.86					D	2	U	B	A
USGS	363033101440701	GW	1970-06-10			191.69					D	2	U	B	A
USGS	363033101440701	GW	1970-06-20			192.27					D	2	U	B	A
USGS	363033101440701	GW	1970-06-25			192.20					D	2	U	B	A
USGS	363033101440701	GW	1970-06-30			192.18					D	2	U	B	A
USGS	363033101440701	GW	1970-07-05			192.22					D	2	U	B	A
USGS	363033101440701	GW	1970-07-10			192.23					D	2	U	B	A
USGS	363033101440701	GW	1970-07-15			192.38					D	2	U	B	A
USGS	363033101440701	GW	1970-07-20			192.05					D	2	U	B	A
USGS	363033101440701	GW	1970-07-25			192.07					D	2	U	B	A
USGS	363033101440701	GW	1970-07-31			191.96					D	2	U	B	A
USGS	363033101440701	GW	1970-08-05			192.10					D	2	U	B	A
USGS	363033101440701	GW	1970-08-10			192.08					D	2	U	B	A
USGS	363033101440701	GW	1970-08-15			192.09					D	2	U	B	A
USGS	363033101440701	GW	1970-08-20			192.06					D	2	U	B	A
USGS	363033101440701	GW	1970-08-25			192.06					D	2	U	B	A
USGS	363033101440701	GW	1970-08-31			192.03					D	2	U	B	A
USGS	363033101440701	GW	1970-09-05			191.94					D	2	U	B	A
USGS	363033101440701	GW	1970-09-10			192.10					D	2	U	B	A
USGS	363033101440701	GW	1970-09-15			191.80					D	2	U	B	A
USGS	363033101440701	GW	1970-09-20			191.83					D	2	U	B	A
USGS	363033101440701	GW	1970-09-30			191.95					D	2	U	B	A
USGS	363033101440701	GW	1970-10-05			191.86					D	2	U	B	A
USGS	363033101440701	GW	1970-10-10			191.91					D	2	U	B	A
USGS	363033101440701	GW	1970-10-15			192.45					D	2	U	B	A
USGS	363033101440701	GW	1970-10-20			192.13					D	2	U	B	A
USGS	363033101440701	GW	1970-10-25			192.09					D	2	U	B	A
USGS	363033101440701	GW	1970-10-31			192.27					D	2	U	B	A
USGS	363033101440701	GW	1970-11-05			192.11					D	2	U	B	A
USGS	363033101440701	GW	1970-11-10			192.06					D	2	U	B	A
USGS	363033101440701	GW	1970-11-15			192.23					D	2	U	B	A
USGS	363033101440701	GW	1970-11-20			191.98					D	2	U	B	A
USGS	363033101440701	GW	1970-11-25			191.81					D	2	U	B	A
USGS	363033101440701	GW	1970-11-30			192.00					D	2	U	B	A
USGS	363033101440701	GW	1970-12-05			192.15					D	2	U	B	A
USGS	363033101440701	GW	1970-12-10			192.00					D	2	U	B	A
USGS	363033101440701	GW	1970-12-15			191.91					D	2	U	B	A
USGS	363033101440701	GW	1970-12-20			192.11					D	2	U	B	A
USGS	363033101440701	GW	1970-12-25			192.14					D	2	U	B	A
USGS	363033101440701	GW	1970-12-31			192.14					D	2	U	B	A
USGS	363033101440701	GW	1971-01-05			192.20					D	2	U	B	A
USGS	363033101440701	GW	1971-01-10			191.87					D	2	U	B	A
USGS	363033101440701	GW	1971-01-12			192.15					D	2	U	S	A
USGS	363033101440701	GW	1971-01-15			192.25					D	2	U	B	A
USGS	363033101440701	GW	1971-01-20			191.95					D	2	U	B	A
USGS	363033101440701	GW	1971-01-25			192.03					D	2	U	B	A
USGS	363033101440701	GW	1971-01-31			192.05					D	2	U	B	A
USGS	363033101440701	GW	1971-02-05			192.01					D	2	U	B	A
USGS	363033101440701	GW	1971-02-10			192.02					D	2	U	B	A
USGS	363033101440701	GW	1971-02-15			191.98					D	2	U	B	A
USGS	363033101440701	GW	1971-02-20			192.09					D	2	U	B	A
USGS	363033101440701	GW	1971-02-25			191.95					D	2	U	B	A
USGS	363033101440701	GW	1971-02-28			192.17					D	2	U	B	A
USGS	363033101440701	GW	1971-03-05			191.94					D	2	U	B	A
USGS	363033101440701	GW	1971-03-10			192.11					D	2	U	B	A
USGS	363033101440701	GW	1971-03-15			192.23					D	2	U	B	A
USGS	363033101440701	GW	1971-03-20			192.27					D	2	U	B	A
USGS	363033101440701	GW	1971-03-25			192.29					D	2	U	B	A
USGS	363033101440701	GW	1971-03-31			192.11					D	2	U	B	A
USGS	363033101440701	GW	1971-04-05			192.57					D	2	U	B	A
USGS	363033101440701	GW	1971-04-10			192.44					D	2	U	B	A
USGS	363033101440701	GW	1971-04-20			192.39					D	2	U	B	A
USGS	363033101440701	GW	1971-04-25			192.54					D	2	U	B	A
USGS	363033101440701	GW	1971-04-30			192.64					D	2	U	B	A
USGS	363033101440701	GW	1971-05-05			192.29					D	2	U	B	A
USGS	363033101440701	GW	1971-05-10			192.53					D	2	U	B	A
USGS	363033101440701	GW	1971-05-15			192.61					D	2	U	B	A
USGS	363033101440701	GW	1971-05-20			192.73					D	2	U	B	A
USGS	363033101440701	GW	1971-06-10			192.50					D	2	U	B	A
USGS	363033101440701	GW	1971-06-15			192.54					D	2	U	B	A
USGS	363033101440701	GW	1971-06-20			192.54					D	2	U	B	A
USGS	363033101440701	GW	1971-06-25			192.48					D	2	U	B	A
USGS	363033101440701	GW	1971-06-30			192.57					D	2	U	B	A
USGS	363033101440701	GW	1971-07-05			192.56					D	2	U	B	A
USGS	363033101440701	GW	1971-07-15			192.77					D	2	U	B	A
USGS	363033101440701	GW	1971-07-20			192.89					D	2	U	B	A
USGS	363033101440701	GW	1971-07-25			192.70					D	2	U	B	A
USGS	363033101440701	GW	1971-07-31			192.81					D	2	U	B	A
USGS	363033101440701	GW	1971-08-05			192.80					D	2	U	B	A
USGS	363033101440701	GW	1971-08-10			192.84					D	2	U	B	A
USGS	363033101440701	GW	1971-08-15			192.93					D	2	U	B	A
USGS	363033101440701	GW	1971-08-20			192.85					D	2	U	B	A
USGS	363033101440701	GW	1971-08-25			192.97					D	2	U	B	A
USGS	363033101440701	GW	1971-08-31			192.88					D	2	U	B	A
USGS	363033101440701	GW	1971-09-05			192.91					D	2	U	B	A
USGS	363033101440701	GW	1971-09-10			193.03					D	2	U	B	A
USGS	363033101440701	GW	1971-09-15			192.88					D	2	U	B	A
USGS	363033101440701	GW	1971-09-20			192.83					D	2	U	B	A
USGS	363033101440701	GW	1971-09-25			192.71					D	2	U	B	A
USGS	363033101440701	GW	1971-09-30			192.79					D	2	U	B	A
USGS	363033101440701	GW	1971-10-05			193.05					D	2	U	B	A
USGS	363033101440701	GW	1971-10-10			193.07					D	2	U	B	A
USGS	363033101440701	GW	1971-10-15			192.95					D	2	U	B	A
USGS	363033101440701	GW	1971-10-20			193.33					D	2	U	B	A
USGS	363033101440701	GW	1971-10-25			193.07					D	2	U	B	A
USGS	363033101440701	GW	1971-10-31			193.19					D	2	U	B	A
USGS	363033101440701	GW	1971-11-05			192.54					D	2	U	B	A
USGS	363033101440701	GW	1971-11-10			193.09					D	2	U	B	A
USGS	363033101440701	GW	1971-11-15			192.88					D	2	U	B	A
USGS	363033101440701	GW	1971-11-20			192.97					D	2	U	B	A
USGS	363033101440701	GW	1971-11-25			192.86					D	2	U	B	A
USGS	363033101440701	GW	1971-11-30			192.89					D	2	U	B	A
USGS	363033101440701	GW	1971-12-05			192.84					D	2	U	B	A
USGS	363033101440701	GW	1971-12-10			192.74					D	2	U	B	A
USGS	363033101440701	GW	1971-12-15			192.78					D	2	U	B	A
USGS	363033101440701	GW	1971-12-25			193.08					D	2	U	B	A
USGS	363033101440701	GW	1971-12-31			193.07					D	2	U	B	A
USGS	363033101440701	GW	1972-01-05			193.15					D	2	U	B	A
USGS	363033101440701	GW	1972-01-10			192.94					D	2	U	B	A
USGS	363033101440701	GW	1972-01-15			193.37					D	2	U	B	A
USGS	363033101440701	GW	1972-01-18			192.80					D	2	U	S	A
USGS	363033101440701	GW	1972-01-20			193.04					D	2	U	B	A
USGS	363033101440701	GW	1972-01-25			193.26					D	2	U	B	A
USGS	363033101440701	GW	1972-01-31			193.12					D	2	U	B	A
USGS	363033101440701	GW	1972-02-05			193.15					D	2	U	B	A
USGS	363033101440701	GW	1972-02-10			193.16					D	2	U	B	A
USGS	363033101440701	GW	1972-02-15	16:00	CST	193.02				USGS	m	2	U	S	A
USGS	363033101440701	GW	1972-02-20			193.19					D	2	U	B	A
USGS	363033101440701	GW	1972-02-25			193.00					D	2	U	B	A
USGS	363033101440701	GW	1972-02-29			193.05					D	2	U	B	A
USGS	363033101440701	GW	1972-03-05			193.32					D	2	U	B	A
